Image_Name,Start_x,Start_y,End_x,End_y,Car_Name,Orig_img_height,Orig_img_width,Image_Path
03755.jpg,46.0,2.0,461.0,219.0,Hyundai Elantra Touring Hatchback 2012,219,580,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Touring Hatchback 2012/03755.jpg
03756.jpg,17.0,349.0,1778.0,1032.0,BMW ActiveHybrid 5 Sedan 2012,1080,1920,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW ActiveHybrid 5 Sedan 2012/03756.jpg
03757.jpg,1.0,62.0,259.0,175.0,GMC Savana Van 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/GMC Savana Van 2012/03757.jpg
03758.jpg,30.0,118.0,476.0,325.0,Chevrolet Malibu Hybrid Sedan 2010,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Hybrid Sedan 2010/03758.jpg
03759.jpg,18.0,99.0,389.0,233.0,Chevrolet Silverado 2500HD Regular Cab 2012,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 2500HD Regular Cab 2012/03759.jpg
03760.jpg,246.0,354.0,1214.0,746.0,Chevrolet Camaro Convertible 2012,768,1366,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Camaro Convertible 2012/03760.jpg
03761.jpg,59.0,172.0,724.0,704.0,Hyundai Tucson SUV 2012,1004,750,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Tucson SUV 2012/03761.jpg
03762.jpg,45.0,208.0,339.0,319.0,Volkswagen Golf Hatchback 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Volkswagen Golf Hatchback 2012/03762.jpg
03763.jpg,10.0,19.0,293.0,150.0,Bugatti Veyron 16.4 Coupe 2009,168,301,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bugatti Veyron 16.4 Coupe 2009/03763.jpg
03764.jpg,52.0,20.0,242.0,181.0,Ford Ranger SuperCab 2011,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Ranger SuperCab 2011/03764.jpg
03765.jpg,9.0,25.0,256.0,184.0,Isuzu Ascender SUV 2008,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Isuzu Ascender SUV 2008/03765.jpg
03766.jpg,45.0,103.0,948.0,554.0,Toyota Camry Sedan 2012,592,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Toyota Camry Sedan 2012/03766.jpg
03767.jpg,19.0,96.0,422.0,333.0,Dodge Ram Pickup 3500 Crew Cab 2010,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Ram Pickup 3500 Crew Cab 2010/03767.jpg
03768.jpg,1.0,171.0,620.0,415.0,HUMMER H3T Crew Cab 2010,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/HUMMER H3T Crew Cab 2010/03768.jpg
03769.jpg,32.0,96.0,617.0,465.0,Dodge Caliber Wagon 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caliber Wagon 2007/03769.jpg
03770.jpg,32.0,44.0,763.0,451.0,Volvo C30 Hatchback 2012,533,799,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Volvo C30 Hatchback 2012/03770.jpg
03771.jpg,38.0,22.0,287.0,225.0,Dodge Durango SUV 2007,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Durango SUV 2007/03771.jpg
03772.jpg,56.0,39.0,599.0,440.0,Ford F-150 Regular Cab 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford F-150 Regular Cab 2007/03772.jpg
03773.jpg,33.0,43.0,240.0,168.0,Dodge Dakota Crew Cab 2010,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Dakota Crew Cab 2010/03773.jpg
03774.jpg,25.0,27.0,243.0,159.0,Dodge Magnum Wagon 2008,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Magnum Wagon 2008/03774.jpg
03775.jpg,11.0,50.0,243.0,164.0,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Hybrid Crew Cab 2012/03775.jpg
03776.jpg,20.0,65.0,555.0,354.0,Chevrolet Tahoe Hybrid SUV 2012,431,575,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Tahoe Hybrid SUV 2012/03776.jpg
03777.jpg,48.0,81.0,615.0,427.0,Plymouth Neon Coupe 1999,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Plymouth Neon Coupe 1999/03777.jpg
03778.jpg,65.0,121.0,378.0,364.0,BMW X3 SUV 2012,400,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW X3 SUV 2012/03778.jpg
03779.jpg,34.0,12.0,585.0,463.0,Honda Odyssey Minivan 2007,468,625,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Odyssey Minivan 2007/03779.jpg
03780.jpg,65.0,23.0,601.0,393.0,BMW 6 Series Convertible 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW 6 Series Convertible 2007/03780.jpg
03781.jpg,20.0,211.0,557.0,468.0,MINI Cooper Roadster Convertible 2012,512,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/MINI Cooper Roadster Convertible 2012/03781.jpg
03782.jpg,1.0,41.0,160.0,92.0,Maybach Landaulet Convertible 2012,117,160,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Maybach Landaulet Convertible 2012/03782.jpg
03783.jpg,293.0,487.0,1036.0,727.0,Aston Martin Virage Coupe 2012,743,1216,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Aston Martin Virage Coupe 2012/03783.jpg
03784.jpg,84.0,130.0,494.0,310.0,Audi TT Hatchback 2011,435,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi TT Hatchback 2011/03784.jpg
03785.jpg,585.0,159.0,3175.0,2502.0,Jeep Patriot SUV 2012,2748,3664,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Jeep Patriot SUV 2012/03785.jpg
03786.jpg,48.0,181.0,1001.0,566.0,Hyundai Tucson SUV 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Tucson SUV 2012/03786.jpg
03787.jpg,17.0,45.0,466.0,319.0,Infiniti QX56 SUV 2011,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Infiniti QX56 SUV 2011/03787.jpg
03788.jpg,133.0,107.0,547.0,396.0,Mercedes-Benz Sprinter Van 2012,450,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz Sprinter Van 2012/03788.jpg
03789.jpg,1.0,31.0,495.0,436.0,Spyker C8 Convertible 2009,443,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Spyker C8 Convertible 2009/03789.jpg
03790.jpg,65.0,45.0,274.0,174.0,Cadillac SRX SUV 2012,187,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Cadillac SRX SUV 2012/03790.jpg
03791.jpg,13.0,95.0,611.0,387.0,Audi 100 Sedan 1994,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Sedan 1994/03791.jpg
03792.jpg,24.0,55.0,588.0,405.0,Acura RL Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Acura RL Sedan 2012/03792.jpg
03793.jpg,122.0,99.0,412.0,313.0,Chrysler PT Cruiser Convertible 2008,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler PT Cruiser Convertible 2008/03793.jpg
03794.jpg,22.0,57.0,367.0,300.0,Chevrolet Malibu Sedan 2007,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Sedan 2007/03794.jpg
03795.jpg,33.0,34.0,256.0,164.0,Bentley Mulsanne Sedan 2011,183,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bentley Mulsanne Sedan 2011/03795.jpg
03796.jpg,24.0,1.0,235.0,185.0,Ford E-Series Wagon Van 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford E-Series Wagon Van 2012/03796.jpg
03797.jpg,55.0,123.0,1437.0,946.0,Audi 100 Wagon 1994,1080,1440,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Wagon 1994/03797.jpg
03798.jpg,60.0,24.0,614.0,314.0,Mazda Tribute SUV 2011,321,657,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mazda Tribute SUV 2011/03798.jpg
03799.jpg,43.0,40.0,611.0,405.0,Ram C/V Cargo Van Minivan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ram C-V Cargo Van Minivan 2012/03799.jpg
03800.jpg,9.0,131.0,623.0,447.0,Eagle Talon Hatchback 1998,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Eagle Talon Hatchback 1998/03800.jpg
03801.jpg,25.0,78.0,555.0,355.0,Land Rover LR2 SUV 2012,399,580,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Land Rover LR2 SUV 2012/03801.jpg
03802.jpg,77.0,121.0,555.0,351.0,Chevrolet Impala Sedan 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Impala Sedan 2007/03802.jpg
03803.jpg,126.0,57.0,1022.0,589.0,Chevrolet Silverado 1500 Regular Cab 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Regular Cab 2012/03803.jpg
03804.jpg,35.0,61.0,601.0,457.0,Hyundai Elantra Touring Hatchback 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Touring Hatchback 2012/03804.jpg
03805.jpg,38.0,121.0,587.0,386.0,Chrysler Crossfire Convertible 2008,450,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler Crossfire Convertible 2008/03805.jpg
03806.jpg,27.0,100.0,410.0,244.0,Dodge Sprinter Cargo Van 2009,326,434,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Sprinter Cargo Van 2009/03806.jpg
03807.jpg,29.0,38.0,196.0,94.0,Dodge Magnum Wagon 2008,133,200,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Magnum Wagon 2008/03807.jpg
03808.jpg,93.0,236.0,1826.0,968.0,Audi A5 Coupe 2012,1080,1920,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi A5 Coupe 2012/03808.jpg
03809.jpg,8.0,179.0,605.0,445.0,Toyota Corolla Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Toyota Corolla Sedan 2012/03809.jpg
03810.jpg,30.0,134.0,412.0,355.0,Honda Odyssey Minivan 2012,448,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Odyssey Minivan 2012/03810.jpg
03811.jpg,29.0,60.0,446.0,266.0,Infiniti G Coupe IPL 2012,285,475,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Infiniti G Coupe IPL 2012/03811.jpg
03812.jpg,16.0,39.0,260.0,178.0,Audi TT Hatchback 2011,183,275,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi TT Hatchback 2011/03812.jpg
03813.jpg,66.0,74.0,937.0,654.0,Bentley Continental GT Coupe 2007,766,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bentley Continental GT Coupe 2007/03813.jpg
03814.jpg,111.0,66.0,369.0,204.0,Ferrari California Convertible 2012,262,429,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari California Convertible 2012/03814.jpg
03815.jpg,30.0,191.0,996.0,533.0,Chevrolet Silverado 1500 Extended Cab 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Extended Cab 2012/03815.jpg
03816.jpg,63.0,222.0,391.0,373.0,McLaren MP4-12C Coupe 2012,389,623,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/McLaren MP4-12C Coupe 2012/03816.jpg
03817.jpg,18.0,57.0,609.0,375.0,Chevrolet TrailBlazer SS 2009,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet TrailBlazer SS 2009/03817.jpg
03818.jpg,13.0,30.0,285.0,182.0,Acura TSX Sedan 2012,189,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Acura TSX Sedan 2012/03818.jpg
03819.jpg,60.0,147.0,962.0,632.0,Mercedes-Benz E-Class Sedan 2012,695,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz E-Class Sedan 2012/03819.jpg
03820.jpg,43.0,213.0,452.0,345.0,Jaguar XK XKR 2012,467,700,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Jaguar XK XKR 2012/03820.jpg
03821.jpg,127.0,387.0,538.0,562.0,BMW Z4 Convertible 2012,580,580,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW Z4 Convertible 2012/03821.jpg
03822.jpg,23.0,99.0,311.0,194.0,Ferrari 458 Italia Coupe 2012,250,377,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari 458 Italia Coupe 2012/03822.jpg
03823.jpg,39.0,17.0,216.0,151.0,Nissan 240SX Coupe 1998,187,249,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Nissan 240SX Coupe 1998/03823.jpg
03824.jpg,58.0,161.0,543.0,322.0,Chevrolet Cobalt SS 2010,492,786,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Cobalt SS 2010/03824.jpg
03825.jpg,51.0,56.0,264.0,168.0,Audi 100 Wagon 1994,180,270,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Wagon 1994/03825.jpg
03826.jpg,112.0,160.0,852.0,565.0,Ford Freestar Minivan 2007,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Freestar Minivan 2007/03826.jpg
03827.jpg,24.0,49.0,607.0,449.0,Chevrolet Express Van 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Express Van 2007/03827.jpg
03828.jpg,19.0,10.0,710.0,445.0,Dodge Caliber Wagon 2007,448,720,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caliber Wagon 2007/03828.jpg
03829.jpg,142.0,122.0,637.0,359.0,Honda Odyssey Minivan 2012,492,786,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Odyssey Minivan 2012/03829.jpg
03830.jpg,11.0,25.0,687.0,365.0,Nissan NV Passenger Van 2012,371,689,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Nissan NV Passenger Van 2012/03830.jpg
03831.jpg,46.0,182.0,1015.0,716.0,Dodge Caravan Minivan 1997,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caravan Minivan 1997/03831.jpg
03832.jpg,108.0,150.0,546.0,375.0,Dodge Charger Sedan 2012,400,690,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Charger Sedan 2012/03832.jpg
03833.jpg,17.0,62.0,232.0,148.0,Ford Freestar Minivan 2007,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Freestar Minivan 2007/03833.jpg
03834.jpg,16.0,104.0,398.0,271.0,Ford Freestar Minivan 2007,360,424,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Freestar Minivan 2007/03834.jpg
03835.jpg,96.0,50.0,679.0,369.0,Toyota Camry Sedan 2012,422,749,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Toyota Camry Sedan 2012/03835.jpg
03836.jpg,17.0,52.0,376.0,289.0,Acura TL Sedan 2012,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Acura TL Sedan 2012/03836.jpg
03837.jpg,31.0,286.0,1006.0,604.0,Honda Accord Coupe 2012,633,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Accord Coupe 2012/03837.jpg
03838.jpg,14.0,165.0,574.0,387.0,Acura TL Sedan 2012,441,588,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Acura TL Sedan 2012/03838.jpg
03839.jpg,1.0,70.0,433.0,265.0,Ford Ranger SuperCab 2011,280,433,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Ranger SuperCab 2011/03839.jpg
03840.jpg,21.0,99.0,576.0,429.0,Jeep Liberty SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Jeep Liberty SUV 2012/03840.jpg
03841.jpg,4.0,29.0,237.0,154.0,Honda Accord Sedan 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Accord Sedan 2012/03841.jpg
03842.jpg,11.0,41.0,268.0,172.0,MINI Cooper Roadster Convertible 2012,183,275,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/MINI Cooper Roadster Convertible 2012/03842.jpg
03843.jpg,155.0,6.0,1167.0,908.0,Dodge Sprinter Cargo Van 2009,960,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Sprinter Cargo Van 2009/03843.jpg
03844.jpg,8.0,70.0,248.0,186.0,Chevrolet Silverado 1500 Extended Cab 2012,198,264,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Extended Cab 2012/03844.jpg
03845.jpg,78.0,139.0,445.0,266.0,Audi TTS Coupe 2012,334,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi TTS Coupe 2012/03845.jpg
03846.jpg,61.0,90.0,745.0,483.0,Suzuki SX4 Hatchback 2012,600,799,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Suzuki SX4 Hatchback 2012/03846.jpg
03847.jpg,22.0,21.0,271.0,213.0,Toyota Sequoia SUV 2012,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Toyota Sequoia SUV 2012/03847.jpg
03848.jpg,66.0,62.0,617.0,401.0,Chevrolet Sonic Sedan 2012,421,653,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Sonic Sedan 2012/03848.jpg
03849.jpg,12.0,59.0,292.0,190.0,Mercedes-Benz SL-Class Coupe 2009,200,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz SL-Class Coupe 2009/03849.jpg
03850.jpg,116.0,210.0,980.0,671.0,Dodge Caliber Wagon 2007,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caliber Wagon 2007/03850.jpg
03851.jpg,1.0,20.0,204.0,124.0,Audi 100 Wagon 1994,128,204,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Wagon 1994/03851.jpg
03852.jpg,21.0,57.0,279.0,167.0,Chevrolet Corvette ZR1 2012,198,297,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Corvette ZR1 2012/03852.jpg
03853.jpg,16.0,100.0,377.0,257.0,BMW Z4 Convertible 2012,266,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW Z4 Convertible 2012/03853.jpg
03854.jpg,17.0,1.0,615.0,371.0,Ford Focus Sedan 2007,468,625,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Focus Sedan 2007/03854.jpg
03855.jpg,12.0,43.0,307.0,227.0,Ford Fiesta Sedan 2012,245,328,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Fiesta Sedan 2012/03855.jpg
03856.jpg,25.0,36.0,748.0,503.0,Honda Odyssey Minivan 2012,563,750,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Odyssey Minivan 2012/03856.jpg
03857.jpg,5.0,82.0,440.0,277.0,HUMMER H3T Crew Cab 2010,344,459,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/HUMMER H3T Crew Cab 2010/03857.jpg
03858.jpg,15.0,95.0,628.0,399.0,McLaren MP4-12C Coupe 2012,426,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/McLaren MP4-12C Coupe 2012/03858.jpg
03859.jpg,13.0,74.0,483.0,314.0,Hyundai Accent Sedan 2012,368,490,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Accent Sedan 2012/03859.jpg
03860.jpg,19.0,59.0,304.0,182.0,BMW 3 Series Wagon 2012,240,320,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW 3 Series Wagon 2012/03860.jpg
03861.jpg,18.0,146.0,466.0,325.0,BMW M6 Convertible 2010,369,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW M6 Convertible 2010/03861.jpg
03862.jpg,31.0,95.0,456.0,326.0,Chevrolet Corvette ZR1 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Corvette ZR1 2012/03862.jpg
03863.jpg,75.0,38.0,329.0,247.0,Chevrolet Malibu Sedan 2007,315,420,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Sedan 2007/03863.jpg
03864.jpg,16.0,59.0,390.0,239.0,Dodge Caliber Wagon 2012,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caliber Wagon 2012/03864.jpg
03865.jpg,19.0,18.0,585.0,340.0,Dodge Challenger SRT8 2011,364,605,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Challenger SRT8 2011/03865.jpg
03866.jpg,40.0,38.0,275.0,183.0,Volkswagen Golf Hatchback 2012,198,297,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Volkswagen Golf Hatchback 2012/03866.jpg
03867.jpg,99.0,57.0,919.0,665.0,Hyundai Tucson SUV 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Tucson SUV 2012/03867.jpg
03868.jpg,33.0,42.0,261.0,155.0,Hyundai Sonata Hybrid Sedan 2012,183,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Sonata Hybrid Sedan 2012/03868.jpg
03869.jpg,21.0,34.0,456.0,294.0,Mercedes-Benz Sprinter Van 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz Sprinter Van 2012/03869.jpg
03870.jpg,59.0,210.0,983.0,567.0,Dodge Charger SRT-8 2009,596,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Charger SRT-8 2009/03870.jpg
03871.jpg,57.0,258.0,992.0,677.0,Chrysler 300 SRT-8 2010,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler 300 SRT-8 2010/03871.jpg
03872.jpg,3.0,63.0,427.0,233.0,Lamborghini Reventon Coupe 2008,258,450,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Lamborghini Reventon Coupe 2008/03872.jpg
03873.jpg,39.0,40.0,778.0,400.0,Bentley Arnage Sedan 2009,418,800,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bentley Arnage Sedan 2009/03873.jpg
03874.jpg,128.0,106.0,553.0,373.0,MINI Cooper Roadster Convertible 2012,433,650,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/MINI Cooper Roadster Convertible 2012/03874.jpg
03875.jpg,99.0,192.0,631.0,481.0,Hyundai Sonata Sedan 2012,653,900,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Sonata Sedan 2012/03875.jpg
03876.jpg,8.0,5.0,85.0,69.0,AM General Hummer SUV 2000,69,93,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/AM General Hummer SUV 2000/03876.jpg
03877.jpg,25.0,26.0,264.0,139.0,Fisker Karma Sedan 2012,168,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Fisker Karma Sedan 2012/03877.jpg
03878.jpg,19.0,46.0,524.0,303.0,Rolls-Royce Phantom Drophead Coupe Convertible 2012,319,550,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Rolls-Royce Phantom Drophead Coupe Convertible 2012/03878.jpg
03879.jpg,26.0,189.0,699.0,462.0,Honda Accord Sedan 2012,518,720,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Accord Sedan 2012/03879.jpg
03880.jpg,7.0,162.0,1022.0,604.0,Volkswagen Golf Hatchback 1991,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Volkswagen Golf Hatchback 1991/03880.jpg
03881.jpg,129.0,110.0,423.0,293.0,Bugatti Veyron 16.4 Coupe 2009,430,646,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bugatti Veyron 16.4 Coupe 2009/03881.jpg
03882.jpg,1.0,47.0,466.0,310.0,Hyundai Elantra Sedan 2007,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Sedan 2007/03882.jpg
03883.jpg,16.0,224.0,969.0,700.0,Chevrolet Silverado 1500 Extended Cab 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Extended Cab 2012/03883.jpg
03884.jpg,10.0,31.0,272.0,203.0,Dodge Dakota Crew Cab 2010,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Dakota Crew Cab 2010/03884.jpg
03885.jpg,25.0,100.0,504.0,396.0,Nissan NV Passenger Van 2012,407,560,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Nissan NV Passenger Van 2012/03885.jpg
03886.jpg,133.0,368.0,1311.0,928.0,Infiniti G Coupe IPL 2012,1120,1680,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Infiniti G Coupe IPL 2012/03886.jpg
03887.jpg,71.0,127.0,603.0,417.0,Ford F-150 Regular Cab 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford F-150 Regular Cab 2007/03887.jpg
03888.jpg,35.0,46.0,639.0,429.0,Dodge Caravan Minivan 1997,500,700,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caravan Minivan 1997/03888.jpg
03889.jpg,66.0,26.0,491.0,323.0,Infiniti G Coupe IPL 2012,326,558,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Infiniti G Coupe IPL 2012/03889.jpg
03890.jpg,172.0,158.0,940.0,629.0,Bentley Continental Flying Spur Sedan 2007,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bentley Continental Flying Spur Sedan 2007/03890.jpg
03891.jpg,16.0,42.0,635.0,385.0,Dodge Charger SRT-8 2009,425,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Charger SRT-8 2009/03891.jpg
03892.jpg,47.0,24.0,638.0,408.0,Ford F-150 Regular Cab 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford F-150 Regular Cab 2007/03892.jpg
03893.jpg,19.0,18.0,799.0,469.0,Dodge Durango SUV 2007,480,800,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Durango SUV 2007/03893.jpg
03894.jpg,79.0,159.0,569.0,354.0,Rolls-Royce Ghost Sedan 2012,426,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Rolls-Royce Ghost Sedan 2012/03894.jpg
03895.jpg,175.0,89.0,616.0,430.0,Hyundai Accent Sedan 2012,492,786,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Accent Sedan 2012/03895.jpg
