Image_Name,Start_x,Start_y,End_x,End_y,Car_Name,Orig_img_height,Orig_img_width,Image_Path
06774_flip.jpg,115.0,507.0,2457.0,1658.0,Acura TSX Sedan 2012,1920,2560,/content/drive/My Drive/capstone/augmented/06774_flip.jpg
01708_flip.jpg,80.0,169.0,366.0,254.0,Bugatti Veyron 16.4 Coupe 2009,298,448,/content/drive/My Drive/capstone/augmented/01708_flip.jpg
02449_flip.jpg,61.0,150.0,595.0,378.0,Honda Odyssey Minivan 2012,427,640,/content/drive/My Drive/capstone/augmented/02449_flip.jpg
02156.jpg,54.0,55.0,305.0,220.0,Geo Metro Convertible 1993,240,320,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Geo Metro Convertible 1993/02156.jpg
05289.jpg,42.0,103.0,618.0,411.0,Ferrari 458 Italia Coupe 2012,434,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari 458 Italia Coupe 2012/05289.jpg
03618.jpg,115.0,133.0,715.0,569.0,FIAT 500 Abarth 2012,648,864,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/FIAT 500 Abarth 2012/03618.jpg
07447.jpg,48.0,31.0,226.0,164.0,Dodge Durango SUV 2007,205,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Durango SUV 2007/07447.jpg
07131.jpg,38.0,14.0,225.0,160.0,BMW X6 SUV 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW X6 SUV 2012/07131.jpg
05600_flip.jpg,6.0,80.0,499.0,307.0,Chevrolet HHR SS 2010,315,500,/content/drive/My Drive/capstone/augmented/05600_flip.jpg
04995.jpg,26.0,84.0,401.0,284.0,Honda Accord Coupe 2012,360,424,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Accord Coupe 2012/04995.jpg
00949_flip.jpg,48.0,10.0,197.0,112.0,Ford E-Series Wagon Van 2012,162,311,/content/drive/My Drive/capstone/augmented/00949_flip.jpg
05114_flip.jpg,24.0,95.0,276.0,237.0,Audi S5 Convertible 2012,300,300,/content/drive/My Drive/capstone/augmented/05114_flip.jpg
03684_flip.jpg,13.0,37.0,433.0,200.0,BMW M6 Convertible 2010,221,441,/content/drive/My Drive/capstone/augmented/03684_flip.jpg
05935_flip.jpg,84.0,88.0,438.0,292.0,Honda Odyssey Minivan 2012,300,500,/content/drive/My Drive/capstone/augmented/05935_flip.jpg
07765.jpg,71.0,35.0,587.0,375.0,Audi TTS Coupe 2012,450,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TTS Coupe 2012/07765.jpg
05589_flip.jpg,21.0,86.0,379.0,293.0,Land Rover LR2 SUV 2012,300,400,/content/drive/My Drive/capstone/augmented/05589_flip.jpg
02901_flip.jpg,20.0,81.0,1012.0,638.0,BMW X3 SUV 2012,683,1024,/content/drive/My Drive/capstone/augmented/02901_flip.jpg
07805_flip.jpg,11.0,30.0,249.0,165.0,BMW 1 Series Convertible 2012,194,259,/content/drive/My Drive/capstone/augmented/07805_flip.jpg
06260.jpg,12.0,12.0,787.0,498.0,Volvo 240 Sedan 1993,536,800,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo 240 Sedan 1993/06260.jpg
00310_flip.jpg,36.0,43.0,407.0,319.0,Hyundai Santa Fe SUV 2012,360,424,/content/drive/My Drive/capstone/augmented/00310_flip.jpg
07782.jpg,5.0,23.0,474.0,324.0,Dodge Caravan Minivan 1997,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Caravan Minivan 1997/07782.jpg
00585_flip.jpg,388.0,220.0,1340.0,975.0,Dodge Journey SUV 2012,1067,1600,/content/drive/My Drive/capstone/augmented/00585_flip.jpg
04144.jpg,178.0,163.0,729.0,452.0,Ford Edge SUV 2012,540,960,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Edge SUV 2012/04144.jpg
00067_flip.jpg,129.0,89.0,594.0,432.0,Ford Ranger SuperCab 2011,480,640,/content/drive/My Drive/capstone/augmented/00067_flip.jpg
06420_flip.jpg,38.0,97.0,460.0,316.0,Ford Edge SUV 2012,360,480,/content/drive/My Drive/capstone/augmented/06420_flip.jpg
06947_flip.jpg,14.0,61.0,938.0,406.0,Audi 100 Sedan 1994,456,951,/content/drive/My Drive/capstone/augmented/06947_flip.jpg
00198.jpg,91.0,121.0,574.0,357.0,Acura Integra Type R 2001,450,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura Integra Type R 2001/00198.jpg
05031_flip.jpg,46.0,109.0,492.0,317.0,Mercedes-Benz S-Class Sedan 2012,351,523,/content/drive/My Drive/capstone/augmented/05031_flip.jpg
02017_flip.jpg,33.0,200.0,1001.0,661.0,Dodge Magnum Wagon 2008,768,1024,/content/drive/My Drive/capstone/augmented/02017_flip.jpg
05821.jpg,18.0,36.0,263.0,146.0,Aston Martin V8 Vantage Convertible 2012,183,275,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Convertible 2012/05821.jpg
06552_flip.jpg,49.0,110.0,579.0,377.0,Honda Odyssey Minivan 2007,480,640,/content/drive/My Drive/capstone/augmented/06552_flip.jpg
01288_flip.jpg,135.0,120.0,869.0,619.0,Dodge Durango SUV 2012,768,1024,/content/drive/My Drive/capstone/augmented/01288_flip.jpg
02348_flip.jpg,63.0,95.0,423.0,249.0,Ford Mustang Convertible 2007,319,480,/content/drive/My Drive/capstone/augmented/02348_flip.jpg
00003_flip.jpg,85.0,109.0,601.0,381.0,Dodge Dakota Club Cab 2007,480,640,/content/drive/My Drive/capstone/augmented/00003_flip.jpg
06242_flip.jpg,45.0,56.0,580.0,347.0,Geo Metro Convertible 1993,382,600,/content/drive/My Drive/capstone/augmented/06242_flip.jpg
03086_flip.jpg,11.0,83.0,441.0,261.0,Hyundai Accent Sedan 2012,326,450,/content/drive/My Drive/capstone/augmented/03086_flip.jpg
00590_flip.jpg,9.0,16.0,299.0,204.0,Suzuki Aerio Sedan 2007,204,300,/content/drive/My Drive/capstone/augmented/00590_flip.jpg
04636.jpg,28.0,66.0,279.0,208.0,Mercedes-Benz C-Class Sedan 2012,224,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz C-Class Sedan 2012/04636.jpg
05938.jpg,23.0,142.0,487.0,308.0,Ferrari 458 Italia Convertible 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari 458 Italia Convertible 2012/05938.jpg
00923.jpg,13.0,23.0,150.0,82.0,Cadillac CTS-V Sedan 2012,98,160,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00923.jpg
00691.jpg,84.0,189.0,573.0,376.0,Acura RL Sedan 2012,450,600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura RL Sedan 2012/00691.jpg
01267.jpg,26.0,92.0,604.0,291.0,Honda Odyssey Minivan 2007,417,625,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Odyssey Minivan 2007/01267.jpg
07505.jpg,33.0,109.0,604.0,417.0,Mercedes-Benz SL-Class Coupe 2009,426,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz SL-Class Coupe 2009/07505.jpg
06106_flip.jpg,16.0,37.0,248.0,170.0,Ford Freestar Minivan 2007,194,259,/content/drive/My Drive/capstone/augmented/06106_flip.jpg
05753_flip.jpg,30.0,35.0,231.0,167.0,Ford F-150 Regular Cab 2012,194,260,/content/drive/My Drive/capstone/augmented/05753_flip.jpg
01485_flip.jpg,78.0,88.0,747.0,466.0,Bentley Continental GT Coupe 2007,600,800,/content/drive/My Drive/capstone/augmented/01485_flip.jpg
04355.jpg,135.0,253.0,1115.0,817.0,Volvo C30 Hatchback 2012,960,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo C30 Hatchback 2012/04355.jpg
00700.jpg,93.0,101.0,404.0,274.0,Acura TSX Sedan 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TSX Sedan 2012/00700.jpg
00263.jpg,177.0,299.0,730.0,673.0,Bentley Arnage Sedan 2009,740,1111,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Arnage Sedan 2009/00263.jpg
04943_flip.jpg,3.0,56.0,253.0,167.0,Chevrolet Monte Carlo Coupe 2007,194,259,/content/drive/My Drive/capstone/augmented/04943_flip.jpg
02854.jpg,26.0,26.0,494.0,286.0,Chevrolet TrailBlazer SS 2009,318,520,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet TrailBlazer SS 2009/02854.jpg
00434.jpg,18.0,50.0,280.0,162.0,Nissan 240SX Coupe 1998,189,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Nissan 240SX Coupe 1998/00434.jpg
04764_flip.jpg,23.0,38.0,263.0,145.0,Honda Accord Sedan 2012,183,275,/content/drive/My Drive/capstone/augmented/04764_flip.jpg
00966_flip.jpg,18.0,89.0,626.0,416.0,BMW 1 Series Convertible 2012,425,640,/content/drive/My Drive/capstone/augmented/00966_flip.jpg
06025_flip.jpg,41.0,128.0,588.0,398.0,Chrysler Town and Country Minivan 2012,418,628,/content/drive/My Drive/capstone/augmented/06025_flip.jpg
00305.jpg,37.0,21.0,169.0,122.0,Isuzu Ascender SUV 2008,134,200,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Isuzu Ascender SUV 2008/00305.jpg
02691_flip.jpg,58.0,67.0,720.0,282.0,BMW M3 Coupe 2012,303,802,/content/drive/My Drive/capstone/augmented/02691_flip.jpg
05408.jpg,73.0,94.0,286.0,175.0,Audi TT Hatchback 2011,211,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TT Hatchback 2011/05408.jpg
03902_flip.jpg,14.0,49.0,493.0,289.0,Dodge Challenger SRT8 2011,333,500,/content/drive/My Drive/capstone/augmented/03902_flip.jpg
00989.jpg,9.0,34.0,253.0,157.0,Cadillac Escalade EXT Crew Cab 2007,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Cadillac Escalade EXT Crew Cab 2007/00989.jpg
03976.jpg,31.0,12.0,259.0,183.0,Chevrolet Avalanche Crew Cab 2012,199,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Avalanche Crew Cab 2012/03976.jpg
01585.jpg,207.0,205.0,782.0,471.0,Lamborghini Diablo Coupe 2001,575,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Diablo Coupe 2001/01585.jpg
05317_flip.jpg,35.0,64.0,487.0,306.0,Chevrolet TrailBlazer SS 2009,345,520,/content/drive/My Drive/capstone/augmented/05317_flip.jpg
05028_flip.jpg,52.0,15.0,274.0,142.0,BMW 1 Series Coupe 2012,179,281,/content/drive/My Drive/capstone/augmented/05028_flip.jpg
03473.jpg,87.0,81.0,627.0,460.0,GMC Canyon Extended Cab 2012,480,720,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Canyon Extended Cab 2012/03473.jpg
06595.jpg,27.0,34.0,250.0,160.0,Dodge Caliber Wagon 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Caliber Wagon 2012/06595.jpg
01532.jpg,76.0,37.0,652.0,500.0,Dodge Durango SUV 2007,500,700,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Durango SUV 2007/01532.jpg
06191_flip.jpg,2.0,30.0,455.0,337.0,Buick Rainier SUV 2007,350,467,/content/drive/My Drive/capstone/augmented/06191_flip.jpg
04803_flip.jpg,52.0,88.0,373.0,248.0,BMW X6 SUV 2012,280,433,/content/drive/My Drive/capstone/augmented/04803_flip.jpg
00657_flip.jpg,6.0,15.0,271.0,160.0,BMW Z4 Convertible 2012,184,275,/content/drive/My Drive/capstone/augmented/00657_flip.jpg
06250.jpg,36.0,21.0,639.0,480.0,Mercedes-Benz Sprinter Van 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz Sprinter Van 2012/06250.jpg
02937.jpg,2.0,195.0,459.0,478.0,Scion xD Hatchback 2012,505,622,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Scion xD Hatchback 2012/02937.jpg
07055.jpg,59.0,62.0,1435.0,916.0,Mercedes-Benz Sprinter Van 2012,994,1500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz Sprinter Van 2012/07055.jpg
06163_flip.jpg,19.0,93.0,382.0,267.0,Audi RS 4 Convertible 2008,300,400,/content/drive/My Drive/capstone/augmented/06163_flip.jpg
05140_flip.jpg,37.0,102.0,723.0,407.0,Chevrolet Traverse SUV 2012,469,750,/content/drive/My Drive/capstone/augmented/05140_flip.jpg
03586.jpg,142.0,351.0,1438.0,975.0,Jeep Patriot SUV 2012,1067,1600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Jeep Patriot SUV 2012/03586.jpg
00913.jpg,9.0,51.0,635.0,414.0,Lamborghini Gallardo LP 570-4 Superleggera 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Gallardo LP 570-4 Superleggera 2012/00913.jpg
02457.jpg,126.0,227.0,885.0,551.0,Acura TSX Sedan 2012,683,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TSX Sedan 2012/02457.jpg
01070_flip.jpg,52.0,59.0,438.0,288.0,Dodge Ram Pickup 3500 Crew Cab 2010,360,480,/content/drive/My Drive/capstone/augmented/01070_flip.jpg
03939.jpg,54.0,81.0,596.0,445.0,Land Rover LR2 SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03939.jpg
00071.jpg,8.0,12.0,639.0,299.0,Honda Odyssey Minivan 2012,305,643,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Odyssey Minivan 2012/00071.jpg
05084.jpg,59.0,60.0,542.0,346.0,Eagle Talon Hatchback 1998,431,575,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Eagle Talon Hatchback 1998/05084.jpg
07431_flip.jpg,58.0,325.0,1238.0,688.0,Chevrolet Corvette Convertible 2012,799,1282,/content/drive/My Drive/capstone/augmented/07431_flip.jpg
01608_flip.jpg,6.0,40.0,250.0,157.0,Audi A5 Coupe 2012,194,259,/content/drive/My Drive/capstone/augmented/01608_flip.jpg
04621.jpg,93.0,239.0,907.0,661.0,Hyundai Sonata Sedan 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Sonata Sedan 2012/04621.jpg
04504_flip.jpg,31.0,113.0,411.0,295.0,GMC Canyon Extended Cab 2012,329,438,/content/drive/My Drive/capstone/augmented/04504_flip.jpg
04962_flip.jpg,8.0,108.0,350.0,240.0,Lamborghini Diablo Coupe 2001,250,350,/content/drive/My Drive/capstone/augmented/04962_flip.jpg
04647.jpg,329.0,72.0,823.0,341.0,GMC Savana Van 2012,380,880,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Savana Van 2012/04647.jpg
02290.jpg,65.0,15.0,232.0,116.0,GMC Savana Van 2012,129,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Savana Van 2012/02290.jpg
06322.jpg,28.0,55.0,270.0,170.0,Hyundai Sonata Sedan 2012,214,285,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Sonata Sedan 2012/06322.jpg
01575_flip.jpg,116.0,134.0,477.0,328.0,Ferrari 458 Italia Coupe 2012,460,612,/content/drive/My Drive/capstone/augmented/01575_flip.jpg
06934.jpg,42.0,79.0,371.0,273.0,BMW 3 Series Wagon 2012,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW 3 Series Wagon 2012/06934.jpg
03630_flip.jpg,426.0,596.0,2286.0,1416.0,Dodge Journey SUV 2012,2000,3000,/content/drive/My Drive/capstone/augmented/03630_flip.jpg
04141.jpg,5.0,1.0,701.0,350.0,Suzuki SX4 Sedan 2012,357,701,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Suzuki SX4 Sedan 2012/04141.jpg
07571.jpg,72.0,227.0,455.0,360.0,Lamborghini Diablo Coupe 2001,360,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Diablo Coupe 2001/07571.jpg
03663_flip.jpg,70.0,237.0,709.0,567.0,Hyundai Genesis Sedan 2012,600,800,/content/drive/My Drive/capstone/augmented/03663_flip.jpg
02918_flip.jpg,15.0,74.0,439.0,289.0,BMW M6 Convertible 2010,360,450,/content/drive/My Drive/capstone/augmented/02918_flip.jpg
02584.jpg,33.0,48.0,458.0,289.0,Audi RS 4 Convertible 2008,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi RS 4 Convertible 2008/02584.jpg
03714_flip.jpg,2.0,50.0,436.0,311.0,Fisker Karma Sedan 2012,317,440,/content/drive/My Drive/capstone/augmented/03714_flip.jpg
07642.jpg,98.0,48.0,1001.0,695.0,Spyker C8 Coupe 2009,849,1279,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Spyker C8 Coupe 2009/07642.jpg
07717.jpg,52.0,72.0,333.0,284.0,MINI Cooper Roadster Convertible 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/MINI Cooper Roadster Convertible 2012/07717.jpg
06254.jpg,134.0,269.0,664.0,546.0,Buick Regal GS 2012,682,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Buick Regal GS 2012/06254.jpg
07601_flip.jpg,56.0,34.0,655.0,424.0,Plymouth Neon Coupe 1999,500,700,/content/drive/My Drive/capstone/augmented/07601_flip.jpg
00944.jpg,248.0,169.0,737.0,454.0,Bugatti Veyron 16.4 Coupe 2009,640,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bugatti Veyron 16.4 Coupe 2009/00944.jpg
01251_flip.jpg,206.0,96.0,736.0,365.0,Audi V8 Sedan 1994,600,800,/content/drive/My Drive/capstone/augmented/01251_flip.jpg
03119.jpg,11.0,51.0,629.0,408.0,Audi S4 Sedan 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S4 Sedan 2007/03119.jpg
06270_flip.jpg,7.0,53.0,386.0,250.0,Chevrolet Corvette ZR1 2012,310,430,/content/drive/My Drive/capstone/augmented/06270_flip.jpg
00051_flip.jpg,41.0,181.0,607.0,465.0,Dodge Dakota Club Cab 2007,480,640,/content/drive/My Drive/capstone/augmented/00051_flip.jpg
03194.jpg,181.0,253.0,1501.0,895.0,Chrysler Sebring Convertible 2010,1200,1600,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chrysler Sebring Convertible 2010/03194.jpg
00421.jpg,71.0,158.0,690.0,341.0,Lamborghini Gallardo LP 570-4 Superleggera 2012,469,750,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Gallardo LP 570-4 Superleggera 2012/00421.jpg
07427.jpg,69.0,178.0,747.0,495.0,Ford Fiesta Sedan 2012,600,800,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07427.jpg
03108_flip.jpg,54.0,114.0,359.0,267.0,Ford Expedition EL SUV 2009,346,516,/content/drive/My Drive/capstone/augmented/03108_flip.jpg
07953_flip.jpg,24.0,67.0,432.0,327.0,Chrysler Sebring Convertible 2010,375,500,/content/drive/My Drive/capstone/augmented/07953_flip.jpg
00240_flip.jpg,45.0,60.0,251.0,171.0,Hyundai Sonata Sedan 2012,225,300,/content/drive/My Drive/capstone/augmented/00240_flip.jpg
07050.jpg,29.0,444.0,1253.0,928.0,Acura TL Type-S 2008,1024,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TL Type-S 2008/07050.jpg
02587.jpg,150.0,119.0,481.0,368.0,Rolls-Royce Ghost Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Rolls-Royce Ghost Sedan 2012/02587.jpg
02783.jpg,12.0,63.0,623.0,333.0,Chevrolet Malibu Sedan 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Malibu Sedan 2007/02783.jpg
06870_flip.jpg,104.0,165.0,416.0,381.0,smart fortwo Convertible 2012,408,544,/content/drive/My Drive/capstone/augmented/06870_flip.jpg
05599_flip.jpg,41.0,85.0,618.0,408.0,Land Rover Range Rover SUV 2012,480,640,/content/drive/My Drive/capstone/augmented/05599_flip.jpg
07845.jpg,78.0,185.0,933.0,505.0,Nissan 240SX Coupe 1998,683,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Nissan 240SX Coupe 1998/07845.jpg
00837_flip.jpg,44.0,112.0,633.0,374.0,Chrysler Town and Country Minivan 2012,430,650,/content/drive/My Drive/capstone/augmented/00837_flip.jpg
02129.jpg,20.0,23.0,280.0,164.0,Jeep Grand Cherokee SUV 2012,176,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Jeep Grand Cherokee SUV 2012/02129.jpg
01813_flip.jpg,81.0,185.0,385.0,333.0,Land Rover LR2 SUV 2012,360,500,/content/drive/My Drive/capstone/augmented/01813_flip.jpg
02352_flip.jpg,36.0,89.0,569.0,382.0,Bentley Continental GT Coupe 2007,401,600,/content/drive/My Drive/capstone/augmented/02352_flip.jpg
04001_flip.jpg,97.0,259.0,868.0,646.0,Mercedes-Benz E-Class Sedan 2012,683,1024,/content/drive/My Drive/capstone/augmented/04001_flip.jpg
01750.jpg,51.0,57.0,590.0,402.0,Acura TL Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TL Sedan 2012/01750.jpg
01322.jpg,46.0,69.0,583.0,363.0,Acura ZDX Hatchback 2012,412,620,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura ZDX Hatchback 2012/01322.jpg
05805.jpg,24.0,55.0,285.0,188.0,Ferrari California Convertible 2012,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari California Convertible 2012/05805.jpg
06061_flip.jpg,434.0,441.0,1805.0,1126.0,Acura RL Sedan 2012,1236,2000,/content/drive/My Drive/capstone/augmented/06061_flip.jpg
06975_flip.jpg,95.0,87.0,961.0,702.0,Land Rover Range Rover SUV 2012,768,1024,/content/drive/My Drive/capstone/augmented/06975_flip.jpg
00917.jpg,11.0,51.0,442.0,198.0,Dodge Magnum Wagon 2008,225,450,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Magnum Wagon 2008/00917.jpg
06813_flip.jpg,120.0,151.0,534.0,345.0,GMC Savana Van 2012,480,640,/content/drive/My Drive/capstone/augmented/06813_flip.jpg
03081.jpg,26.0,37.0,241.0,166.0,Acura TSX Sedan 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TSX Sedan 2012/03081.jpg
07757.jpg,42.0,78.0,572.0,341.0,GMC Yukon Hybrid SUV 2012,360,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Yukon Hybrid SUV 2012/07757.jpg
05966_flip.jpg,9.0,62.0,461.0,271.0,Infiniti QX56 SUV 2011,312,470,/content/drive/My Drive/capstone/augmented/05966_flip.jpg
05811.jpg,34.0,86.0,368.0,196.0,Chevrolet Camaro Convertible 2012,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Camaro Convertible 2012/05811.jpg
06177_flip.jpg,121.0,78.0,730.0,449.0,Jeep Patriot SUV 2012,533,800,/content/drive/My Drive/capstone/augmented/06177_flip.jpg
01868.jpg,78.0,63.0,564.0,344.0,BMW ActiveHybrid 5 Sedan 2012,380,608,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW ActiveHybrid 5 Sedan 2012/01868.jpg
05342.jpg,10.0,1.0,102.0,85.0,Dodge Sprinter Cargo Van 2009,89,120,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Sprinter Cargo Van 2009/05342.jpg
03453.jpg,27.0,85.0,613.0,403.0,Daewoo Nubira Wagon 2002,487,650,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03453.jpg
06302_flip.jpg,24.0,341.0,1001.0,696.0,Acura TL Type-S 2008,768,1024,/content/drive/My Drive/capstone/augmented/06302_flip.jpg
06169.jpg,48.0,121.0,387.0,278.0,Audi TT RS Coupe 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TT RS Coupe 2012/06169.jpg
08136_flip.jpg,54.0,122.0,942.0,590.0,Toyota Camry Sedan 2012,683,1024,/content/drive/My Drive/capstone/augmented/08136_flip.jpg
06601_flip.jpg,8.0,11.0,194.0,122.0,HUMMER H2 SUT Crew Cab 2009,125,200,/content/drive/My Drive/capstone/augmented/06601_flip.jpg
04717.jpg,24.0,122.0,447.0,268.0,Honda Accord Coupe 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Accord Coupe 2012/04717.jpg
00481_flip.jpg,6.0,44.0,270.0,175.0,Audi R8 Coupe 2012,182,277,/content/drive/My Drive/capstone/augmented/00481_flip.jpg
06147_flip.jpg,31.0,103.0,617.0,317.0,Chrysler Sebring Convertible 2010,480,640,/content/drive/My Drive/capstone/augmented/06147_flip.jpg
06152.jpg,174.0,79.0,639.0,408.0,Ford Expedition EL SUV 2009,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Expedition EL SUV 2009/06152.jpg
02721.jpg,15.0,4.0,246.0,171.0,Ford E-Series Wagon Van 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford E-Series Wagon Van 2012/02721.jpg
01903_flip.jpg,154.0,277.0,1453.0,979.0,Dodge Caravan Minivan 1997,1200,1600,/content/drive/My Drive/capstone/augmented/01903_flip.jpg
03165_flip.jpg,30.0,26.0,589.0,373.0,Acura TL Type-S 2008,480,640,/content/drive/My Drive/capstone/augmented/03165_flip.jpg
01742.jpg,11.0,9.0,255.0,182.0,Hyundai Santa Fe SUV 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Santa Fe SUV 2012/01742.jpg
02428.jpg,5.0,5.0,92.0,62.0,Geo Metro Convertible 1993,69,92,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Geo Metro Convertible 1993/02428.jpg
05458.jpg,52.0,28.0,752.0,429.0,FIAT 500 Abarth 2012,471,808,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/FIAT 500 Abarth 2012/05458.jpg
04081.jpg,45.0,53.0,602.0,399.0,Jaguar XK XKR 2012,426,640,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Jaguar XK XKR 2012/04081.jpg
00030.jpg,82.0,109.0,874.0,521.0,Volvo 240 Sedan 1993,592,896,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo 240 Sedan 1993/00030.jpg
04321.jpg,98.0,15.0,630.0,294.0,Chevrolet Sonic Sedan 2012,336,700,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Sonic Sedan 2012/04321.jpg
06134_flip.jpg,151.0,44.0,485.0,422.0,Dodge Sprinter Cargo Van 2009,480,640,/content/drive/My Drive/capstone/augmented/06134_flip.jpg
06862_flip.jpg,28.0,85.0,577.0,309.0,Chevrolet Tahoe Hybrid SUV 2012,350,600,/content/drive/My Drive/capstone/augmented/06862_flip.jpg
01320_flip.jpg,89.0,42.0,461.0,288.0,Suzuki SX4 Sedan 2012,340,600,/content/drive/My Drive/capstone/augmented/01320_flip.jpg
01857_flip.jpg,11.0,77.0,267.0,180.0,Bentley Continental Flying Spur Sedan 2007,184,274,/content/drive/My Drive/capstone/augmented/01857_flip.jpg
